'sample interval','MLII','V5'
39166,-0.385,-0.13
39167,-0.395,-0.13
39168,-0.385,-0.125
39169,-0.385,-0.125
39170,-0.375,-0.135
39171,-0.375,-0.12
39172,-0.4,-0.11
39173,-0.395,-0.095
39174,-0.38,-0.095
39175,-0.355,-0.095
39176,-0.355,-0.105
39177,-0.375,-0.095
39178,-0.39,-0.095
39179,-0.385,-0.09
39180,-0.375,-0.095
39181,-0.36,-0.1
39182,-0.365,-0.095
39183,-0.375,-0.1
39184,-0.38,-0.095
39185,-0.385,-0.085
39186,-0.38,-0.09
39187,-0.375,-0.1
39188,-0.375,-0.09
39189,-0.365,-0.09
39190,-0.375,-0.095
39191,-0.37,-0.09
39192,-0.355,-0.09
39193,-0.36,-0.095
39194,-0.37,-0.09
39195,-0.365,-0.1
39196,-0.365,-0.105
39197,-0.35,-0.09
39198,-0.345,-0.09
39199,-0.335,-0.1
39200,-0.33,-0.12
39201,-0.33,-0.135
39202,-0.335,-0.135
39203,-0.335,-0.12
39204,-0.315,-0.12
39205,-0.3,-0.12
39206,-0.31,-0.13
39207,-0.325,-0.135
39208,-0.325,-0.13
39209,-0.305,-0.125
39210,-0.285,-0.125
39211,-0.285,-0.135
39212,-0.275,-0.12
39213,-0.27,-0.12
39214,-0.27,-0.13
39215,-0.25,-0.11
39216,-0.23,-0.1
39217,-0.225,-0.105
39218,-0.225,-0.1
39219,-0.215,-0.1
39220,-0.205,-0.105
39221,-0.19,-0.11
39222,-0.185,-0.1
39223,-0.185,-0.11
39224,-0.17,-0.105
39225,-0.16,-0.105
39226,-0.155,-0.1
39227,-0.15,-0.115
39228,-0.13,-0.105
39229,-0.12,-0.1
39230,-0.11,-0.1
39231,-0.105,-0.11
39232,-0.125,-0.11
39233,-0.12,-0.115
39234,-0.095,-0.11
39235,-0.08,-0.11
39236,-0.08,-0.11
39237,-0.095,-0.12
39238,-0.12,-0.125
39239,-0.135,-0.125
39240,-0.13,-0.11
39241,-0.115,-0.105
39242,-0.135,-0.125
39243,-0.16,-0.13
39244,-0.17,-0.15
39245,-0.18,-0.15
39246,-0.175,-0.13
39247,-0.185,-0.125
39248,-0.21,-0.13
39249,-0.245,-0.125
39250,-0.245,-0.135
39251,-0.235,-0.13
39252,-0.24,-0.12
39253,-0.235,-0.12
39254,-0.245,-0.105
39255,-0.26,-0.105
39256,-0.275,-0.115
39257,-0.27,-0.12
39258,-0.26,-0.1
39259,-0.27,-0.085
39260,-0.27,-0.09
39261,-0.28,-0.1
39262,-0.29,-0.1
39263,-0.295,-0.1
39264,-0.28,-0.08
39265,-0.28,-0.075
39266,-0.28,-0.075
39267,-0.275,-0.085
39268,-0.295,-0.095
39269,-0.305,-0.1
39270,-0.305,-0.08
39271,-0.305,-0.075
39272,-0.305,-0.07
39273,-0.3,-0.09
39274,-0.305,-0.095
39275,-0.315,-0.09
39276,-0.3,-0.075
39277,-0.285,-0.075
39278,-0.275,-0.075
39279,-0.295,-0.09
39280,-0.31,-0.1
39281,-0.31,-0.08
39282,-0.3,-0.075
39283,-0.285,-0.07
39284,-0.29,-0.08
39285,-0.295,-0.11
39286,-0.295,-0.12
39287,-0.295,-0.125
39288,-0.3,-0.105
39289,-0.295,-0.1
39290,-0.285,-0.095
39291,-0.29,-0.105
39292,-0.305,-0.145
39293,-0.295,-0.115
39294,-0.28,-0.105
39295,-0.28,-0.095
39296,-0.29,-0.105
39297,-0.29,-0.12
39298,-0.295,-0.12
39299,-0.29,-0.11
39300,-0.27,-0.08
39301,-0.27,-0.075
39302,-0.27,-0.08
39303,-0.28,-0.105
39304,-0.285,-0.1
39305,-0.28,-0.08
39306,-0.275,-0.07
39307,-0.255,-0.075
39308,-0.275,-0.105
39309,-0.285,-0.11
39310,-0.295,-0.1
39311,-0.285,-0.075
39312,-0.265,-0.07
39313,-0.27,-0.07
39314,-0.275,-0.075
39315,-0.27,-0.09
39316,-0.28,-0.105
39317,-0.28,-0.09
39318,-0.275,-0.08
39319,-0.255,-0.08
39320,-0.245,-0.1
39321,-0.255,-0.105
39322,-0.275,-0.09
39323,-0.275,-0.09
39324,-0.28,-0.07
39325,-0.275,-0.08
39326,-0.27,-0.11
39327,-0.26,-0.115
39328,-0.275,-0.13
39329,-0.275,-0.125
39330,-0.265,-0.105
39331,-0.26,-0.11
39332,-0.265,-0.13
39333,-0.275,-0.13
39334,-0.285,-0.135
39335,-0.285,-0.115
39336,-0.28,-0.09
39337,-0.265,-0.105
39338,-0.265,-0.115
39339,-0.28,-0.125
39340,-0.285,-0.125
39341,-0.28,-0.09
39342,-0.27,-0.075
39343,-0.26,-0.09
39344,-0.265,-0.095
39345,-0.265,-0.12
39346,-0.27,-0.09
39347,-0.27,-0.08
39348,-0.26,-0.07
39349,-0.25,-0.075
39350,-0.255,-0.09
39351,-0.245,-0.09
39352,-0.245,-0.085
39353,-0.265,-0.065
39354,-0.255,-0.065
39355,-0.235,-0.07
39356,-0.24,-0.07
39357,-0.245,-0.085
39358,-0.255,-0.08
39359,-0.24,-0.08
39360,-0.21,-0.06
39361,-0.175,-0.07
39362,-0.155,-0.08
39363,-0.145,-0.08
39364,-0.12,-0.07
39365,-0.115,-0.065
39366,-0.11,-0.065
39367,-0.115,-0.08
39368,-0.12,-0.1
39369,-0.13,-0.105
39370,-0.145,-0.105
39371,-0.155,-0.1
39372,-0.16,-0.105
39373,-0.185,-0.115
39374,-0.19,-0.115
39375,-0.2,-0.125
39376,-0.215,-0.125
39377,-0.21,-0.11
39378,-0.205,-0.105
39379,-0.215,-0.105
39380,-0.245,-0.1
39381,-0.285,-0.095
39382,-0.3,-0.105
39383,-0.29,-0.1
39384,-0.285,-0.085
39385,-0.285,-0.09
39386,-0.3,-0.1
39387,-0.315,-0.085
39388,-0.325,-0.08
39389,-0.32,-0.085
39390,-0.31,-0.075
39391,-0.305,-0.08
39392,-0.32,-0.08
39393,-0.33,-0.085
39394,-0.345,-0.08
39395,-0.34,-0.07
39396,-0.33,-0.075
39397,-0.33,-0.085
39398,-0.34,-0.09
39399,-0.345,-0.09
39400,-0.345,-0.1
39401,-0.345,-0.09
39402,-0.335,-0.085
39403,-0.36,-0.075
39404,-0.38,-0.065
39405,-0.395,-0.075
39406,-0.41,-0.08
39407,-0.355,-0.085
39408,-0.205,-0.06
39409,0.015,-0.07
39410,0.275,-0.085
39411,0.56,-0.13
39412,0.845,-0.16
39413,1.025,-0.19
39414,0.985,-0.23
39415,0.74,-0.25
39416,0.46,-0.25
39417,0.19,-0.225
39418,0,-0.175
39419,-0.085,-0.105
39420,-0.115,-0.065
39421,-0.16,-0.08
39422,-0.19,-0.095
39423,-0.21,-0.1
39424,-0.255,-0.1
39425,-0.285,-0.075
39426,-0.32,-0.06
39427,-0.34,-0.065
39428,-0.375,-0.08
39429,-0.395,-0.09
39430,-0.4,-0.08
39431,-0.41,-0.07
39432,-0.4,-0.065
39433,-0.395,-0.07
39434,-0.395,-0.07
39435,-0.415,-0.085
39436,-0.43,-0.075
39437,-0.415,-0.07
39438,-0.42,-0.06
39439,-0.405,-0.065
39440,-0.42,-0.075
39441,-0.43,-0.085
39442,-0.435,-0.08
39443,-0.42,-0.065
39444,-0.4,-0.07
39445,-0.4,-0.065
39446,-0.41,-0.07
39447,-0.415,-0.075
39448,-0.425,-0.07
39449,-0.415,-0.085
39450,-0.415,-0.09
39451,-0.415,-0.09
39452,-0.41,-0.1
39453,-0.405,-0.095
39454,-0.415,-0.1
39455,-0.415,-0.095
39456,-0.425,-0.1
39457,-0.41,-0.11
39458,-0.4,-0.1
39459,-0.4,-0.1
39460,-0.405,-0.11
39461,-0.415,-0.095
39462,-0.42,-0.09
39463,-0.415,-0.09
39464,-0.41,-0.08
39465,-0.42,-0.075
39466,-0.425,-0.08
39467,-0.4,-0.07
39468,-0.4,-0.075
39469,-0.395,-0.075
39470,-0.405,-0.07
39471,-0.41,-0.075
39472,-0.415,-0.08
39473,-0.425,-0.07
39474,-0.4,-0.065
39475,-0.39,-0.06
39476,-0.375,-0.07
39477,-0.395,-0.07
39478,-0.405,-0.075
39479,-0.39,-0.075
39480,-0.395,-0.055
39481,-0.4,-0.055
39482,-0.37,-0.05
39483,-0.355,-0.055
39484,-0.36,-0.08
39485,-0.355,-0.08
39486,-0.35,-0.06
39487,-0.345,-0.05
39488,-0.33,-0.055
39489,-0.34,-0.07
39490,-0.35,-0.08
39491,-0.335,-0.105
39492,-0.31,-0.1
39493,-0.3,-0.1
39494,-0.28,-0.095
39495,-0.28,-0.1
39496,-0.275,-0.11
39497,-0.255,-0.11
39498,-0.24,-0.095
39499,-0.235,-0.1
39500,-0.22,-0.09
39501,-0.22,-0.1
39502,-0.215,-0.11
39503,-0.205,-0.11
39504,-0.19,-0.1
39505,-0.17,-0.07
39506,-0.165,-0.09
39507,-0.165,-0.095
39508,-0.16,-0.11
39509,-0.14,-0.1
39510,-0.13,-0.08
39511,-0.12,-0.075
39512,-0.13,-0.09
39513,-0.135,-0.095
39514,-0.15,-0.1
39515,-0.14,-0.1
39516,-0.12,-0.095
39517,-0.1,-0.085
39518,-0.115,-0.085
39519,-0.13,-0.1
39520,-0.145,-0.11
39521,-0.16,-0.095
39522,-0.165,-0.06
39523,-0.165,-0.08
39524,-0.195,-0.07
39525,-0.21,-0.09
39526,-0.22,-0.1
39527,-0.225,-0.085
39528,-0.235,-0.07
39529,-0.235,-0.07
39530,-0.245,-0.08
39531,-0.275,-0.1
39532,-0.29,-0.11
39533,-0.3,-0.095
39534,-0.3,-0.08
39535,-0.305,-0.09
39536,-0.305,-0.095
39537,-0.31,-0.115
39538,-0.33,-0.125
39539,-0.325,-0.095
39540,-0.325,-0.09
39541,-0.315,-0.1
39542,-0.315,-0.1
39543,-0.315,-0.11
39544,-0.335,-0.1
39545,-0.34,-0.075
39546,-0.335,-0.065
39547,-0.345,-0.06
39548,-0.33,-0.085
39549,-0.34,-0.09
39550,-0.355,-0.085
39551,-0.335,-0.06
39552,-0.34,-0.04
39553,-0.33,-0.06
39554,-0.34,-0.05
39555,-0.33,-0.08
39556,-0.345,-0.07
39557,-0.345,-0.055
39558,-0.34,-0.05
39559,-0.345,-0.065
39560,-0.335,-0.055
39561,-0.335,-0.065
39562,-0.345,-0.065
39563,-0.35,-0.045
39564,-0.345,-0.05
39565,-0.34,-0.05
39566,-0.355,-0.06
39567,-0.345,-0.065
39568,-0.355,-0.07
39569,-0.35,-0.06
39570,-0.33,-0.04
39571,-0.34,-0.045
39572,-0.33,-0.06
39573,-0.33,-0.085
39574,-0.33,-0.085
39575,-0.315,-0.08
39576,-0.315,-0.08
39577,-0.315,-0.09
39578,-0.325,-0.09
39579,-0.34,-0.095
39580,-0.36,-0.1
39581,-0.33,-0.08
39582,-0.325,-0.075
39583,-0.305,-0.08
39584,-0.305,-0.095
39585,-0.31,-0.1
39586,-0.33,-0.09
39587,-0.335,-0.07
39588,-0.32,-0.07
39589,-0.315,-0.06
39590,-0.315,-0.065
39591,-0.31,-0.065
39592,-0.315,-0.065
39593,-0.315,-0.055
39594,-0.31,-0.045
39595,-0.31,-0.06
39596,-0.31,-0.05
39597,-0.315,-0.065
39598,-0.32,-0.055
39599,-0.325,-0.055
39600,-0.315,-0.05
39601,-0.315,-0.055
39602,-0.31,-0.055
39603,-0.325,-0.055
39604,-0.33,-0.065
39605,-0.32,-0.05
39606,-0.305,-0.045
39607,-0.295,-0.065
39608,-0.31,-0.055
39609,-0.32,-0.06
39610,-0.33,-0.065
39611,-0.33,-0.055
39612,-0.315,-0.045
39613,-0.305,-0.075
39614,-0.31,-0.08
39615,-0.305,-0.08
39616,-0.31,-0.09
39617,-0.31,-0.075
39618,-0.31,-0.09
39619,-0.305,-0.09
39620,-0.3,-0.1
39621,-0.305,-0.105
39622,-0.315,-0.1
39623,-0.315,-0.095
39624,-0.31,-0.095
39625,-0.295,-0.09
39626,-0.3,-0.1
39627,-0.295,-0.105
39628,-0.315,-0.11
39629,-0.31,-0.085
39630,-0.3,-0.08
39631,-0.29,-0.075
39632,-0.275,-0.07
39633,-0.275,-0.07
39634,-0.3,-0.07
39635,-0.285,-0.06
39636,-0.27,-0.06
39637,-0.255,-0.06
39638,-0.265,-0.065
39639,-0.265,-0.07
39640,-0.27,-0.06
39641,-0.265,-0.045
39642,-0.24,-0.055
39643,-0.21,-0.05
39644,-0.19,-0.035
39645,-0.17,-0.045
39646,-0.15,-0.05
39647,-0.135,-0.035
39648,-0.13,-0.03
39649,-0.12,-0.04
39650,-0.13,-0.045
39651,-0.135,-0.055
39652,-0.135,-0.055
39653,-0.14,-0.045
39654,-0.14,-0.05
39655,-0.145,-0.055
39656,-0.15,-0.06
39657,-0.18,-0.07
39658,-0.195,-0.08
39659,-0.215,-0.075
39660,-0.205,-0.095
39661,-0.195,-0.095
39662,-0.215,-0.075
39663,-0.245,-0.095
39664,-0.28,-0.105
39665,-0.295,-0.1
39666,-0.285,-0.1
39667,-0.285,-0.095
39668,-0.285,-0.09
39669,-0.295,-0.095
39670,-0.32,-0.095
39671,-0.33,-0.095
39672,-0.34,-0.075
39673,-0.315,-0.065
39674,-0.305,-0.065
39675,-0.32,-0.07
39676,-0.34,-0.075
39677,-0.34,-0.065
39678,-0.33,-0.05
39679,-0.325,-0.075
39680,-0.33,-0.06
39681,-0.325,-0.065
39682,-0.34,-0.07
39683,-0.34,-0.065
39684,-0.325,-0.07
39685,-0.33,-0.055
39686,-0.34,-0.065
39687,-0.355,-0.06
39688,-0.37,-0.065
39689,-0.39,-0.065
39690,-0.4,-0.05
39691,-0.37,-0.04
39692,-0.285,-0.04
39693,-0.13,-0.045
39694,0.075,-0.05
39695,0.33,-0.06
39696,0.63,-0.055
39697,0.92,-0.085
39698,1.11,-0.13
39699,1.085,-0.185
39700,0.86,-0.235
39701,0.58,-0.265
39702,0.325,-0.23
39703,0.12,-0.19
39704,-0.015,-0.13
39705,-0.065,-0.095
39706,-0.12,-0.095
39707,-0.15,-0.095
39708,-0.165,-0.085
39709,-0.19,-0.08
39710,-0.22,-0.08
39711,-0.255,-0.095
39712,-0.3,-0.1
39713,-0.32,-0.1
39714,-0.34,-0.085
39715,-0.36,-0.075
39716,-0.36,-0.075
39717,-0.375,-0.08
39718,-0.38,-0.08
39719,-0.395,-0.08
39720,-0.39,-0.07
39721,-0.385,-0.055
39722,-0.39,-0.045
39723,-0.395,-0.07
39724,-0.405,-0.07
39725,-0.4,-0.065
39726,-0.395,-0.065
39727,-0.375,-0.055
39728,-0.38,-0.055
39729,-0.4,-0.065
39730,-0.415,-0.07
39731,-0.405,-0.05
39732,-0.385,-0.055
39733,-0.375,-0.05
39734,-0.385,-0.06
39735,-0.395,-0.055
39736,-0.415,-0.065
39737,-0.415,-0.07
39738,-0.41,-0.055
39739,-0.385,-0.05
39740,-0.365,-0.06
39741,-0.36,-0.075
39742,-0.375,-0.08
39743,-0.39,-0.075
39744,-0.38,-0.065
39745,-0.37,-0.085
39746,-0.365,-0.08
39747,-0.38,-0.09
39748,-0.385,-0.09
39749,-0.37,-0.1
39750,-0.375,-0.09
39751,-0.37,-0.09
39752,-0.355,-0.085
39753,-0.375,-0.1
39754,-0.39,-0.095
39755,-0.385,-0.1
39756,-0.38,-0.095
39757,-0.375,-0.09
39758,-0.375,-0.08
39759,-0.385,-0.08
39760,-0.395,-0.085
39761,-0.385,-0.075
39762,-0.36,-0.06
39763,-0.335,-0.07
39764,-0.355,-0.065
39765,-0.375,-0.075
39766,-0.38,-0.06
39767,-0.36,-0.06
39768,-0.35,-0.055
39769,-0.34,-0.05
39770,-0.34,-0.06
39771,-0.345,-0.06
39772,-0.34,-0.065
39773,-0.335,-0.055
39774,-0.325,-0.055
39775,-0.31,-0.065
39776,-0.315,-0.06
39777,-0.31,-0.055
39778,-0.33,-0.06
39779,-0.32,-0.06
39780,-0.3,-0.06
39781,-0.29,-0.05
39782,-0.29,-0.06
39783,-0.285,-0.06
39784,-0.29,-0.065
39785,-0.28,-0.055
39786,-0.26,-0.065
39787,-0.245,-0.07
39788,-0.235,-0.075
39789,-0.25,-0.09
39790,-0.24,-0.09
39791,-0.225,-0.085
39792,-0.21,-0.09
39793,-0.195,-0.1
39794,-0.175,-0.1
39795,-0.17,-0.11
39796,-0.18,-0.105
39797,-0.175,-0.105
39798,-0.155,-0.1
39799,-0.14,-0.105
39800,-0.135,-0.1
39801,-0.125,-0.105
39802,-0.135,-0.095
39803,-0.12,-0.095
39804,-0.1,-0.075
39805,-0.1,-0.08
39806,-0.095,-0.085
39807,-0.09,-0.08
39808,-0.09,-0.08
39809,-0.095,-0.075
39810,-0.09,-0.07
39811,-0.085,-0.075
39812,-0.095,-0.075
39813,-0.12,-0.09
39814,-0.14,-0.095
39815,-0.13,-0.09
39816,-0.12,-0.075
39817,-0.135,-0.075
39818,-0.135,-0.08
39819,-0.16,-0.08
39820,-0.18,-0.08
39821,-0.2,-0.065
39822,-0.205,-0.07
39823,-0.195,-0.07
39824,-0.21,-0.065
39825,-0.22,-0.075
39826,-0.23,-0.07
39827,-0.23,-0.07
39828,-0.24,-0.06
39829,-0.25,-0.075
39830,-0.25,-0.07
39831,-0.275,-0.07
39832,-0.28,-0.09
39833,-0.285,-0.095
39834,-0.285,-0.08
39835,-0.26,-0.095
39836,-0.26,-0.1
39837,-0.28,-0.105
39838,-0.3,-0.11
39839,-0.3,-0.095
39840,-0.29,-0.09
39841,-0.29,-0.085
39842,-0.29,-0.09
39843,-0.305,-0.105
39844,-0.31,-0.095
39845,-0.31,-0.085
39846,-0.305,-0.085
39847,-0.29,-0.08
39848,-0.3,-0.085
39849,-0.315,-0.085
39850,-0.32,-0.065
39851,-0.305,-0.06
39852,-0.315,-0.065
39853,-0.305,-0.07
39854,-0.315,-0.08
39855,-0.315,-0.07
39856,-0.33,-0.07
39857,-0.335,-0.055
39858,-0.3,-0.055
39859,-0.29,-0.055
39860,-0.29,-0.07
39861,-0.29,-0.075
39862,-0.31,-0.055
39863,-0.315,-0.05
39864,-0.315,-0.05
39865,-0.305,-0.055
39866,-0.29,-0.065
39867,-0.295,-0.07
39868,-0.295,-0.065
39869,-0.31,-0.06
39870,-0.295,-0.05
39871,-0.29,-0.06
39872,-0.29,-0.06
39873,-0.3,-0.075
39874,-0.295,-0.065
39875,-0.31,-0.065
39876,-0.29,-0.07
39877,-0.285,-0.07
39878,-0.29,-0.085
39879,-0.29,-0.105
39880,-0.295,-0.1
39881,-0.3,-0.095
39882,-0.28,-0.08
39883,-0.29,-0.085
39884,-0.28,-0.09
39885,-0.295,-0.11
39886,-0.29,-0.105
39887,-0.295,-0.085
39888,-0.285,-0.085
39889,-0.275,-0.09
39890,-0.28,-0.085
39891,-0.275,-0.095
39892,-0.3,-0.085
39893,-0.3,-0.06
39894,-0.29,-0.055
39895,-0.28,-0.065
39896,-0.28,-0.075
39897,-0.28,-0.08
39898,-0.295,-0.07
39899,-0.295,-0.055
39900,-0.3,-0.045
39901,-0.295,-0.05
39902,-0.3,-0.06
39903,-0.3,-0.075
39904,-0.305,-0.07
39905,-0.295,-0.06
39906,-0.285,-0.045
39907,-0.27,-0.05
39908,-0.265,-0.055
39909,-0.285,-0.075
39910,-0.3,-0.07
39911,-0.295,-0.065
39912,-0.285,-0.05
39913,-0.27,-0.045
39914,-0.285,-0.065
39915,-0.285,-0.07
39916,-0.305,-0.07
39917,-0.28,-0.06
39918,-0.27,-0.05
39919,-0.26,-0.055
39920,-0.28,-0.06
39921,-0.29,-0.085
39922,-0.29,-0.09
39923,-0.275,-0.095
39924,-0.28,-0.085
39925,-0.26,-0.085
39926,-0.25,-0.085
39927,-0.255,-0.1
39928,-0.265,-0.105
39929,-0.27,-0.095
39930,-0.25,-0.09
39931,-0.235,-0.08
39932,-0.235,-0.075
39933,-0.25,-0.1
39934,-0.245,-0.105
39935,-0.225,-0.1
39936,-0.2,-0.07
39937,-0.175,-0.065
39938,-0.15,-0.06
39939,-0.145,-0.06
39940,-0.135,-0.065
39941,-0.105,-0.06
39942,-0.11,-0.06
39943,-0.105,-0.055
39944,-0.115,-0.045
39945,-0.115,-0.065
39946,-0.14,-0.075
39947,-0.145,-0.065
39948,-0.145,-0.07
39949,-0.14,-0.065
39950,-0.145,-0.055
39951,-0.17,-0.06
39952,-0.18,-0.08
39953,-0.185,-0.08
39954,-0.165,-0.08
39955,-0.18,-0.06
39956,-0.185,-0.065
39957,-0.215,-0.055
39958,-0.235,-0.07
39959,-0.255,-0.065
39960,-0.265,-0.065
39961,-0.245,-0.075
39962,-0.26,-0.065
39963,-0.275,-0.07
39964,-0.285,-0.07
39965,-0.285,-0.065
39966,-0.28,-0.075
39967,-0.285,-0.095
39968,-0.295,-0.09
39969,-0.305,-0.095
39970,-0.315,-0.1
39971,-0.31,-0.105
39972,-0.3,-0.105
39973,-0.295,-0.1
39974,-0.3,-0.1
39975,-0.32,-0.105
39976,-0.325,-0.105
39977,-0.315,-0.1
39978,-0.325,-0.1
39979,-0.305,-0.095
39980,-0.305,-0.09
39981,-0.33,-0.095
39982,-0.335,-0.09
39983,-0.345,-0.085
39984,-0.345,-0.075
39985,-0.355,-0.075
39986,-0.36,-0.06
39987,-0.37,-0.065
39988,-0.35,-0.05
39989,-0.235,-0.05
39990,-0.05,-0.045
39991,0.17,-0.055
39992,0.405,-0.06
39993,0.67,-0.085
39994,0.91,-0.115
39995,1.055,-0.13
39996,1.01,-0.18
39997,0.8,-0.21
39998,0.555,-0.22
39999,0.33,-0.22
40000,0.11,-0.17
40001,-0.02,-0.115
40002,-0.07,-0.06
40003,-0.085,-0.05
40004,-0.13,-0.04
40005,-0.17,-0.075
40006,-0.19,-0.07
40007,-0.205,-0.055
40008,-0.225,-0.05
40009,-0.245,-0.045
40010,-0.275,-0.07
40011,-0.325,-0.08
40012,-0.36,-0.085
40013,-0.36,-0.075
40014,-0.35,-0.08
40015,-0.35,-0.075
40016,-0.355,-0.09
40017,-0.38,-0.11
40018,-0.39,-0.105
40019,-0.39,-0.095
40020,-0.375,-0.09
40021,-0.36,-0.085
40022,-0.37,-0.1
40023,-0.37,-0.11
40024,-0.385,-0.105
40025,-0.385,-0.09
40026,-0.385,-0.08
40027,-0.385,-0.08
40028,-0.37,-0.09
40029,-0.37,-0.09
40030,-0.38,-0.085
40031,-0.375,-0.065
40032,-0.39,-0.055
40033,-0.38,-0.05
40034,-0.375,-0.055
40035,-0.38,-0.075
40036,-0.39,-0.085
40037,-0.385,-0.06
40038,-0.38,-0.05
40039,-0.375,-0.035
40040,-0.38,-0.055
40041,-0.395,-0.05
40042,-0.385,-0.065
40043,-0.385,-0.055
40044,-0.38,-0.045
40045,-0.37,-0.045
40046,-0.37,-0.055
40047,-0.39,-0.06
40048,-0.4,-0.07
40049,-0.395,-0.065
40050,-0.375,-0.05
40051,-0.355,-0.045
40052,-0.355,-0.055
40053,-0.38,-0.06
40054,-0.395,-0.07
40055,-0.39,-0.075
40056,-0.38,-0.055
40057,-0.38,-0.055
40058,-0.375,-0.05
40059,-0.375,-0.065
40060,-0.38,-0.09
40061,-0.385,-0.1
40062,-0.365,-0.09
40063,-0.355,-0.08
40064,-0.365,-0.085
40065,-0.355,-0.085
40066,-0.37,-0.1
40067,-0.36,-0.09
40068,-0.355,-0.085
40069,-0.335,-0.08
40070,-0.34,-0.08
40071,-0.345,-0.09
40072,-0.345,-0.1
40073,-0.345,-0.09
40074,-0.34,-0.07
40075,-0.31,-0.065
40076,-0.315,-0.05
40077,-0.325,-0.055
40078,-0.32,-0.065
40079,-0.31,-0.075
40080,-0.305,-0.065
40081,-0.29,-0.05
40082,-0.29,-0.045
40083,-0.275,-0.065
40084,-0.275,-0.075
40085,-0.27,-0.065
40086,-0.245,-0.06
40087,-0.24,-0.06
40088,-0.22,-0.035
40089,-0.23,-0.055
40090,-0.23,-0.065
40091,-0.215,-0.055
40092,-0.2,-0.055
40093,-0.18,-0.05
40094,-0.175,-0.04
40095,-0.17,-0.055
40096,-0.165,-0.06
40097,-0.165,-0.065
40098,-0.14,-0.06
40099,-0.12,-0.055
40100,-0.115,-0.055
40101,-0.115,-0.07
40102,-0.125,-0.085
40103,-0.1,-0.1
40104,-0.1,-0.09
40105,-0.095,-0.095
40106,-0.08,-0.09
40107,-0.075,-0.1
40108,-0.085,-0.11
40109,-0.095,-0.11
40110,-0.09,-0.115
40111,-0.09,-0.105
40112,-0.1,-0.095
40113,-0.105,-0.11
40114,-0.125,-0.12
40115,-0.125,-0.115
40116,-0.125,-0.095
40117,-0.13,-0.09
40118,-0.14,-0.08
40119,-0.16,-0.065
40120,-0.19,-0.07
40121,-0.205,-0.055
40122,-0.195,-0.055
40123,-0.19,-0.05
40124,-0.21,-0.04
40125,-0.225,-0.06
40126,-0.24,-0.055
40127,-0.255,-0.055
40128,-0.255,-0.04
40129,-0.235,-0.04
40130,-0.235,-0.03
40131,-0.255,-0.045
40132,-0.265,-0.055
40133,-0.275,-0.05
40134,-0.275,-0.035
40135,-0.265,-0.035
40136,-0.275,-0.035
40137,-0.27,-0.035
40138,-0.28,-0.045
40139,-0.285,-0.055
40140,-0.27,-0.045
40141,-0.27,-0.04
40142,-0.27,-0.03
40143,-0.27,-0.035
40144,-0.285,-0.045
40145,-0.295,-0.055
40146,-0.29,-0.05
40147,-0.27,-0.05
40148,-0.28,-0.06
40149,-0.29,-0.075
40150,-0.29,-0.07
40151,-0.3,-0.08
40152,-0.295,-0.07
40153,-0.275,-0.065
40154,-0.285,-0.06
40155,-0.295,-0.065
40156,-0.295,-0.06
40157,-0.295,-0.075
40158,-0.285,-0.065
40159,-0.275,-0.055
40160,-0.27,-0.055
40161,-0.275,-0.045
40162,-0.28,-0.045
40163,-0.285,-0.045
40164,-0.27,-0.03
40165,-0.275,-0.03
40166,-0.265,-0.03
40167,-0.27,-0.03
40168,-0.27,-0.03
40169,-0.275,-0.035
40170,-0.27,-0.03
40171,-0.245,-0.025
40172,-0.255,-0.04
40173,-0.265,-0.03
40174,-0.275,-0.035
40175,-0.29,-0.025
40176,-0.27,-0.03
40177,-0.265,-0.03
40178,-0.26,-0.02
40179,-0.275,-0.045
40180,-0.265,-0.04
40181,-0.26,-0.035
40182,-0.245,-0.04
40183,-0.24,-0.03
40184,-0.25,-0.035
40185,-0.26,-0.03
40186,-0.275,-0.045
40187,-0.285,-0.035
40188,-0.275,-0.04
40189,-0.26,-0.035
40190,-0.25,-0.05
40191,-0.27,-0.055
40192,-0.275,-0.065
40193,-0.265,-0.07
40194,-0.27,-0.065
40195,-0.25,-0.065
40196,-0.255,-0.075
40197,-0.275,-0.075
40198,-0.27,-0.07
40199,-0.28,-0.07
40200,-0.265,-0.08
40201,-0.26,-0.075
40202,-0.26,-0.08
40203,-0.27,-0.065
40204,-0.275,-0.055
40205,-0.275,-0.05
40206,-0.26,-0.05
40207,-0.25,-0.04
40208,-0.265,-0.05
40209,-0.27,-0.045
40210,-0.27,-0.035
40211,-0.285,-0.03
40212,-0.26,-0.03
40213,-0.255,-0.035
40214,-0.265,-0.03
40215,-0.265,-0.035
40216,-0.265,-0.035
40217,-0.26,-0.035
40218,-0.265,-0.04
40219,-0.25,-0.035
40220,-0.25,-0.03
40221,-0.255,-0.03
40222,-0.255,-0.03
40223,-0.24,-0.02
40224,-0.24,-0.035
40225,-0.23,-0.03
40226,-0.235,-0.04
40227,-0.23,-0.04
40228,-0.205,-0.035
40229,-0.195,-0.035
40230,-0.165,-0.03
40231,-0.125,-0.025
40232,-0.1,-0.03
40233,-0.095,-0.04
40234,-0.1,-0.055
40235,-0.125,-0.055
40236,-0.11,-0.055
40237,-0.11,-0.06
40238,-0.11,-0.07
40239,-0.125,-0.08
40240,-0.145,-0.07
40241,-0.15,-0.055
40242,-0.15,-0.075
40243,-0.155,-0.07
